id,exposed,covariate,outcome
2316,1,-0.061725,1
2317,1,-0.229953,0
2318,0,-1.855772,0
2319,0,-0.05121,0
2320,0,-1.434866,1
2321,0,-0.62493,0
2322,0,0.988402,1
2323,1,1.830783,0
2324,1,-0.049565,1
2325,0,0.074457,0
2326,0,-0.395313,0
2327,1,-0.2391,0
2328,0,-0.553342,0
2329,0,-1.768048,1
2330,0,-1.727506,0
2331,1,1.102979,0
2332,1,1.108039,0
2333,0,0.617605,1
2334,0,-0.20585,0
2335,1,0.038722,1
2336,0,0.468494,0
2337,0,-0.188995,0
2338,0,-1.13918,1
2339,1,-0.017561,0
2340,1,1.541075,0
2341,1,0.850714,1
2342,1,1.054694,1
2343,0,0.034117,0
2344,0,0.427912,1
2345,1,-0.643909,1
2346,0,1.04224,0
2347,1,0.658276,0
2348,1,0.365629,0
2349,1,1.167165,0
2350,1,-0.131932,0
2351,1,0.856852,0
2352,0,-0.733143,0
2353,0,-0.807294,0
2354,0,-1.368146,0
2355,1,-0.407857,0
2356,1,1.05504,0
2357,0,-0.872026,0
2358,1,-1.008977,0
2359,1,1.666087,1
2360,1,-1.420791,0
2361,1,-0.65421,1
2362,1,0.151742,0
2363,1,-0.572949,0
2364,0,-1.106261,0
2365,0,-1.557074,0
2366,1,1.29999,1
2367,1,2.850649,1
2368,1,0.000622,0
2369,1,1.552975,0
2370,0,-0.663239,0
2371,0,0.638104,0
2372,0,-1.778591,0
2373,0,0.110941,0
2374,0,-0.179361,0
2375,0,1.261912,0
2376,1,0.973159,0
2377,1,0.139234,0
2378,1,0.389142,1
2379,0,-0.77187,0
2380,0,0.806688,0
2381,1,1.502355,1
2382,0,-1.330021,0
2383,0,-0.763959,0
2384,0,-0.390488,0
2385,0,0.24032,0
2386,0,-0.093751,0
2387,1,1.59213,1
2388,1,-0.415382,0
2389,0,-0.686012,0
2390,0,-2.868798,0
2391,0,-1.057466,0
2392,1,1.217998,0
2393,0,-0.341411,0
2394,0,1.137204,0
2395,0,0.641183,0
2396,0,0.323145,1
2397,0,-1.323042,0
2398,0,-1.011979,0
2399,0,-1.001345,0
2400,1,0.926442,1
2401,1,1.407247,0
2402,0,-1.461722,0
2403,0,-0.47585,0
2404,0,-0.514828,0
2405,0,0.568386,0
2406,1,-0.486899,0
2407,0,-2.615406,0
2408,0,0.974392,1
2409,1,-1.617551,0
2410,0,-0.086091,0
2411,0,-0.713416,1
2412,0,-1.276271,0
2413,0,1.063515,0
2414,1,1.128169,1
2415,1,-0.902736,1
2416,0,-0.76779,0
2417,0,-1.398266,0
2418,1,-0.249422,0
2419,1,1.818039,0
2420,0,-0.133253,0
2421,1,-0.887611,0
2422,0,0.471368,0
2423,0,-1.188494,0
2424,0,-0.675158,0
2425,0,-0.50235,0
2426,0,0.698528,1
2427,0,-1.096197,0
2428,1,1.265754,1
2429,0,0.717764,0
2430,0,-0.679532,0
2431,0,1.41952,0
2432,1,0.024277,0
2433,1,1.672428,0
2434,1,0.639595,1
2435,0,-1.145467,1
2436,1,3.011584,0
2437,0,-0.977573,0
2438,1,0.768369,0
2439,1,2.033068,1
2440,1,0.014557,0
2441,0,-0.470957,0
2442,0,-0.509671,0
2443,0,-0.05376,0
2444,1,1.06465,0
2445,1,2.066988,1
2446,1,-1.116709,1
2447,0,1.21993,1
2448,0,-1.012721,0
2449,1,1.118526,0
2450,1,1.561402,1
2451,1,0.161681,1
2452,1,1.613822,1
2453,1,0.113449,0
2454,0,-0.416215,0
2455,0,-0.672563,0
2456,0,-0.895736,0
2457,1,0.095188,0
2458,0,1.200098,0
2459,1,0.400039,0
2460,1,2.209593,0
2461,1,0.441456,0
2462,1,1.727179,1
2463,1,3.114053,1
2464,1,0.870027,0
2465,0,-0.69106,0
2466,0,-0.159603,0
2467,1,-0.611395,1
2468,0,-1.411508,0
2469,0,1.476254,0
2470,0,-0.02562,0
2471,1,0.194635,0
2472,0,-0.964796,0
2473,1,0.971779,1
2474,0,-1.264121,0
2475,0,-0.461607,0
2476,0,-0.128218,0
2477,0,-0.286766,0
2478,1,-0.610494,0
2479,1,2.029554,1
2480,0,-2.308484,0
2481,1,-0.653466,0
2482,1,-1.315427,0
2483,0,1.521118,1
2484,1,0.964971,0
2485,0,1.973895,0
2486,1,0.54005,1
2487,0,0.468788,0
2488,0,-2.828694,0
2489,0,-0.141614,0
2490,1,1.121109,1
2491,1,-0.583091,0
2492,0,0.175393,0
2493,1,0.83257,0
2494,0,0.784882,0
2495,1,-0.284135,0
2496,1,0.383356,0
2497,1,1.471684,1
2498,1,0.122538,1
2499,1,0.054078,1
2500,1,0.309658,0
2501,1,-0.078066,0
2502,1,-1.914015,0
2503,0,-0.022106,0
2504,0,-0.181951,1
2505,0,0.590647,0
2506,0,-0.442911,0
2507,0,-1.900352,0
2508,0,-0.149439,0
2509,0,-2.275584,0
2510,0,-1.440488,0
2511,1,0.819796,0
2512,1,-0.840469,0
2513,0,0.566195,0
2514,0,-1.856824,0
2515,0,-0.310277,0
2516,0,-2.494699,0
2517,0,-1.940203,0
2518,1,0.483628,0
2519,0,-0.025326,0
2520,0,0.770343,1
2521,0,-0.827903,0
2522,1,2.920182,0
2523,0,0.343963,0
2524,0,0.642288,0
2525,1,0.014807,0
2526,0,0.139592,0
2527,0,0.106155,1
2528,1,-0.136985,0
2529,0,0.381638,0
2530,1,0.261349,0
2531,1,2.515466,1
2532,0,-1.438285,0
2533,1,0.528902,0
2534,1,0.074978,0
2535,0,-0.403842,1
2536,0,-2.559247,0
2537,1,1.155086,1
2538,1,0.158985,0
2539,0,-0.749026,1
2540,0,-1.203927,0
2541,0,0.414288,1
2542,1,0.463488,1
2543,1,1.436068,1
2544,1,0.824934,1
2545,1,1.272817,0
2546,0,-0.437778,0
2547,1,-0.13793,0
2548,0,-1.905197,0
2549,1,-0.55831,0
2550,1,-1.608567,0
2551,0,0.905379,0
2552,1,0.041142,0
2553,0,2.130033,0
2554,1,-0.355476,0
2555,0,-0.044489,0
2556,0,-1.614076,0
2557,0,0.346352,0
2558,1,0.451889,0
2559,1,1.6384,0
2560,0,-0.013264,0
2561,1,1.684673,1
2562,1,-0.172565,0
2563,1,-0.009739,0
2564,0,0.431014,0
2565,0,0.269024,0
2566,1,1.985216,0
2567,1,1.10286,1
2568,0,0.716749,0
2569,0,-1.104124,0
2570,1,-0.625061,0
2571,0,-0.546363,0
2572,0,0.324656,0
2573,0,-0.141473,0
2574,0,0.009163,0
2575,1,0.944362,0
2576,1,-1.107475,0
2577,1,1.210236,1
2578,0,-1.655476,0
2579,0,-0.837932,0
2580,1,0.161943,0
2581,0,-0.49847,0
2582,0,0.959454,1
2583,0,-1.116409,1
2584,1,0.247393,1
2585,1,0.068965,1
2586,1,1.012638,1
2587,0,-0.189666,0
2588,1,-0.80776,0
2589,0,1.089232,0
2590,1,2.530775,1
2591,1,0.915398,0
2592,0,0.213648,0
2593,0,0.080586,0
2594,1,0.862585,0
2595,1,1.261425,0
2596,1,0.313858,0
2597,0,-0.3455,0
2598,0,0.323286,0
2599,1,1.007924,0
2600,1,0.969098,1
2601,1,0.049533,1
2602,1,-1.581476,0
2603,1,0.282229,0
2604,0,-0.585208,0
2605,1,1.090479,1
2606,0,-0.521808,0
2607,0,-1.583431,0
2608,1,0.995461,0
2609,1,-0.198412,0
2610,0,0.364486,0
2611,1,-0.799774,1
2612,0,-0.787878,0
2613,0,-1.375654,1
2614,1,0.481111,0
2615,1,0.530244,0
2616,0,1.146711,0
2617,0,1.192027,0
2618,1,0.575125,0
2619,0,0.272632,1
2620,0,-1.352315,0
2621,0,-0.893128,0
2622,1,-0.03687,0
2623,1,1.227757,0
2624,0,-0.200824,0
2625,1,-0.962565,0
2626,0,0.935424,0
2627,0,0.436307,1
2628,1,1.347097,1
2629,0,1.173706,1
2630,0,-1.360604,0
2631,0,-1.647005,0
2632,0,0.475481,0
2633,0,-0.661235,0
2634,0,0.380453,0
2635,0,-0.794308,1
2636,1,0.120352,1
2637,0,-0.931251,0
2638,0,0.338388,0
2639,0,0.141113,0
2640,0,0.715724,0
2641,0,-1.061448,0
2642,0,-1.62019,1
2643,0,0.135159,0
2644,1,1.283886,1
2645,0,-1.078733,0
2646,1,2.212141,0
2647,1,0.807301,0
2648,1,0.319743,0
2649,1,-1.05621,1
2650,1,-1.11446,0
2651,0,0.4242,0
2652,0,-0.787425,0
2653,0,-0.701162,0
2654,1,0.054597,0
2655,0,-2.715491,0
2656,1,4.014911,1
2657,1,1.346638,0
2658,0,0.201637,0
2659,0,0.063398,0
2660,1,0.439802,1
2661,0,-0.926904,0
2662,1,0.84278,1
2663,0,-0.114355,0
2664,0,-0.103638,0
2665,0,-0.309366,0
2666,1,1.510209,0
2667,1,0.545676,0
2668,0,-0.891072,0
2669,1,0.861192,1
2670,0,-0.11393,1
2671,0,-2.085571,0
2672,0,-0.884227,0
2673,0,-0.447589,0
2674,0,1.730649,1
2675,1,0.511676,1
2676,1,-0.545242,1
2677,1,-1.280646,0
2678,0,-1.5977,0
2679,0,0.439649,1
2680,1,0.109868,0
2681,0,1.189477,0
2682,1,-1.899922,1
2683,0,-0.575161,0
2684,0,-0.538509,0
2685,0,0.240001,0
2686,1,0.963767,0
2687,1,-0.135875,0
2688,0,-1.171472,0
2689,0,-0.314327,0
2690,0,-1.364811,0
2691,0,-0.343788,0
2692,1,1.112667,1
2693,1,0.021454,0
2694,1,-0.738379,0
2695,1,-0.53703,0
2696,1,1.089891,0
2697,0,-1.177396,0
2698,1,1.341272,0
2699,0,-1.924073,0
2700,1,1.586566,1
2701,0,-0.150358,0
2702,0,0.181165,0
2703,0,-0.695212,0
2704,0,0.371612,0
2705,1,-1.831321,0
2706,0,0.523193,0
2707,1,-0.457507,0
2708,1,0.665483,1
2709,0,-1.983166,0
2710,0,-0.77555,0
2711,1,-0.195919,1
2712,1,1.229576,0
2713,0,-0.584355,0
2714,0,0.29563,0
2715,1,0.096998,1
2716,0,-0.791702,0
2717,1,0.183372,0
2718,0,0.80756,0
2719,0,-2.749096,0
2720,0,1.116277,0
2721,0,-8e-06,0
2722,0,-0.000686,0
2723,0,1.026804,0
2724,0,-0.472334,1
2725,1,0.163438,1
2726,0,-0.244876,0
2727,0,0.539026,0
2728,0,-0.17947,0
2729,1,-0.603513,1
2730,0,0.64474,0
2731,0,-1.521933,0
2732,0,0.513491,0
2733,1,-0.322183,0
2734,0,-0.051298,0
2735,0,0.108994,1
2736,0,-1.671648,0
2737,1,-0.035215,1
2738,0,0.159193,1
2739,0,-1.908575,0
2740,1,0.705529,1
2741,0,1.708807,1
2742,0,-1.822222,0
2743,1,1.381359,1
2744,0,-1.609469,0
2745,1,-0.146995,0
2746,1,-0.783284,0
2747,0,-0.515201,0
2748,1,1.225923,0
2749,0,-0.610577,0
2750,1,-0.537425,0
2751,0,0.129719,0
2752,1,0.904478,0
2753,0,-0.136198,0
2754,0,-2.065981,0
2755,0,-1.679586,0
2756,0,2.240389,0
2757,0,0.29169,0
2758,0,-0.70719,0
2759,0,0.814241,0
2760,0,-0.70314,0
2761,1,1.82587,0
2762,0,-1.708708,0
2763,0,1.268122,0
2764,0,-0.361416,0
2765,0,-0.66761,0
2766,1,0.464102,0
2767,0,0.175373,0
2768,0,-1.666998,0
2769,1,-0.283979,0
2770,1,-0.230296,0
2771,1,0.011733,1
2772,0,0.411677,0
2773,1,0.99688,0
2774,1,-0.909154,0
2775,0,0.61642,0
2776,0,-0.204348,0
2777,0,0.95791,0
2778,0,-0.597302,0
2779,1,-0.063232,0
2780,1,-0.930528,0
2781,1,-0.429659,0
2782,0,0.022509,0
2783,1,1.361396,1
2784,1,1.324798,0
2785,0,-0.492285,0
2786,0,-0.299771,0
2787,0,-0.195422,0
2788,1,-1.097533,0
2789,1,0.554938,0
2790,0,1.129981,0
2791,0,0.360944,0
2792,0,-0.78279,0
2793,1,0.22475,0
2794,1,0.440746,1
2795,1,0.744627,0
2796,0,-1.189787,0
2797,0,0.353763,1
2798,1,0.826052,1
2799,0,1.810204,0
2800,1,-0.493597,0
2801,0,0.22378,0
2802,0,-1.537057,0
2803,0,-0.635503,0
2804,0,0.154568,0
2805,1,1.14289,1
2806,1,-0.195312,0
2807,0,-0.128973,0
2808,1,-0.525968,0
2809,1,0.475097,1
2810,0,1.017181,1
2811,1,-1.531236,1
2812,1,0.195795,0
2813,0,-0.030446,0
2814,1,2.240103,1
2815,0,0.099505,1
2816,0,-0.910774,0
2817,0,1.826868,0
2818,0,-1.01267,0
2819,0,-0.033932,1
2820,0,0.052022,0
2821,0,-0.364028,0
2822,0,-0.152767,1
2823,1,0.770018,1
2824,0,-0.939805,0
2825,1,-0.409924,0
2826,1,1.10491,0
2827,1,-0.006525,0
2828,0,-1.234847,0
2829,0,-0.085318,0
2830,0,-1.475526,0
2831,0,-0.804823,0
2832,1,0.771245,0
2833,1,0.476325,0
2834,0,-1.943071,0
2835,1,0.418157,0
2836,0,0.005509,0
2837,1,0.968688,1
2838,0,-0.207188,1
2839,1,0.509019,0
2840,1,0.952181,1
2841,1,-1.461401,0
2842,1,-0.266506,1
2843,1,0.370513,1
2844,1,1.444878,1
2845,0,-0.613315,0
2846,0,-0.226027,0
2847,0,-0.3009,0
2848,0,-1.498741,1
2849,1,0.51031,1
2850,1,1.326966,1
2851,1,-1.110698,0
2852,0,0.018277,0
2853,0,-1.255218,0
2854,0,-1.028661,0
2855,1,0.553278,0
2856,0,0.350236,0
2857,1,0.206499,1
2858,0,-0.071923,0
2859,0,-0.648653,0
2860,1,1.214086,1
2861,0,1.931812,0
2862,0,-1.27899,0
2863,1,-0.625967,0
2864,1,0.594756,0
2865,1,-0.439182,0
2866,1,-0.350897,0
2867,0,0.399914,1
2868,1,0.359201,0
2869,1,-0.785112,0
2870,0,-3.192403,0
2871,1,1.310694,0
2872,0,0.086171,1
2873,0,-0.268583,0
2874,1,0.79423,0
2875,1,-0.732171,0
2876,0,-1.70544,0
2877,1,0.734631,1
2878,1,0.554233,0
2879,1,1.865247,0
2880,0,0.039183,1
2881,0,-1.316848,0
2882,1,0.942185,1
2883,1,1.967762,0
2884,1,0.087894,0
2885,0,0.00627,0
2886,0,-0.162416,0
2887,0,-0.379427,0
2888,0,0.400976,0
2889,0,0.332324,0
2890,0,1.847033,0
2891,1,0.881055,1
2892,0,-1.662702,0
2893,0,-0.769304,1
2894,0,0.854674,0
2895,0,0.544724,0
2896,1,-0.092013,0
2897,0,-0.523082,0
2898,0,0.707914,1
2899,1,0.850397,1
2900,1,0.994254,0
2901,0,0.57574,0
2902,0,0.091749,0
2903,0,-0.867081,0
2904,1,1.412506,0
2905,0,0.324485,0
2906,0,1.369071,1
2907,0,-1.49307,0
2908,0,-0.611715,0
2909,1,-0.094732,0
2910,0,-0.086583,0
2911,1,-0.111463,1
2912,1,1.096862,0
2913,0,0.576027,0
2914,0,-0.921773,0
2915,1,1.315613,1
2916,1,1.804398,0
2917,0,0.384508,0
2918,0,0.198922,1
2919,0,-0.796241,1
2920,0,-0.590369,0
2921,0,0.464934,0
2922,1,-0.371865,1
2923,1,0.147327,0
2924,1,0.816888,1
2925,0,-0.094367,0
2926,1,0.162366,0
2927,0,0.981304,1
2928,0,-0.155982,0
2929,1,-1.108281,0
2930,1,-1.55085,0
2931,0,0.541306,0
2932,0,-0.944576,0
2933,0,-1.510842,0
2934,0,-0.587162,1
2935,1,0.589075,0
2936,0,-1.004399,0
2937,1,-0.336411,0
2938,0,0.547678,0
2939,1,-0.547866,0
2940,0,-0.079797,0
2941,0,-0.698501,0
2942,0,-0.365853,0
2943,1,0.61401,1
2944,1,-0.940522,0
2945,1,1.727637,0
2946,0,-1.542765,0
2947,0,-0.559194,0
2948,1,1.113037,0
2949,0,-0.248192,0
2950,1,-0.032742,0
2951,0,-0.84648,0
2952,0,-1.393076,1
2953,1,-0.234014,0
2954,0,-0.756866,1
2955,0,-1.875511,0
2956,1,-1.357807,0
2957,0,-1.902005,0
2958,1,-0.753137,0
2959,0,-1.076078,0
2960,1,0.310294,1
2961,1,0.055738,0
2962,0,-0.935632,0
2963,0,-0.608571,1
2964,0,-2.828572,0
2965,0,-1.232936,0
2966,0,-1.88672,0
2967,1,-1.260731,1
2968,0,0.819687,1
2969,0,-0.281007,0
2970,1,0.262848,0
2971,1,-0.494767,1
2972,0,0.984394,0
2973,0,-0.58333,0
2974,1,1.116324,0
2975,0,-0.952398,0
2976,0,0.185567,0
2977,0,0.14516,0
2978,1,1.438382,0
2979,1,0.662269,1
2980,0,0.554305,0
2981,1,0.709502,1
2982,0,-1.289623,0
2983,0,-1.37911,0
2984,1,0.320278,0
2985,1,1.166369,0
2986,1,0.392155,0
2987,0,0.257172,0
2988,1,0.745578,1
2989,1,0.762636,0
2990,0,-2.212966,0
2991,0,-0.09168,0
2992,1,1.478208,1
2993,0,-0.173737,1
2994,0,-1.626484,0
2995,1,0.743271,0
2996,0,-1.798118,0
2997,1,0.177638,0
2998,1,1.16898,0
2999,0,-0.583198,0
3000,1,0.533805,0
3001,1,-0.955898,0
3002,0,0.525599,1
3003,0,-0.146115,1
3004,1,-0.579201,0
3005,1,-0.041842,0
3006,1,-0.254429,0
3007,1,1.112302,0
3008,0,-1.027623,0
3009,0,0.001634,0
3010,0,-1.273973,0
3011,1,0.430871,0
3012,0,-0.641439,0
3013,0,-0.943163,0
3014,1,1.332244,0
3015,0,-1.374084,0
3016,0,-1.540488,0
3017,0,-0.865501,0
3018,0,0.281226,0
3019,0,-0.834278,1
3020,1,0.462185,0
3021,0,-1.296411,0
3022,0,0.815084,0
3023,0,-0.266576,0
3024,1,-0.25711,0
3025,1,1.091084,0
3026,1,1.053183,1
3027,0,0.948597,0
3028,1,-0.730845,0
3029,1,-0.294355,0
3030,0,0.393247,0
3031,0,0.411791,0
3032,0,-0.921314,0
3033,0,-0.679789,0
3034,1,-0.16135,0
3035,1,1.044376,0
3036,1,0.210871,0
3037,1,1.390191,0
3038,1,-0.02138,1
3039,1,0.54679,0
3040,0,-0.009427,0
3041,1,1.622914,1
3042,0,0.904915,1
3043,1,0.656228,1
3044,1,0.202772,0
3045,1,0.192747,1
3046,1,1.712255,1
3047,0,1.477146,1
3048,1,1.030601,1
3049,1,0.863909,0
3050,0,0.020423,1
3051,1,1.294027,0
3052,1,-0.17678,0
3053,1,1.46459,1
3054,1,-1.023185,0
3055,0,0.546215,0
3056,0,0.774721,1
3057,1,1.525278,0
3058,1,2.920733,0
3059,1,1.051051,0
3060,1,1.478098,0
3061,1,0.150856,0
3062,0,1.709157,0
3063,0,0.800979,1
3064,0,1.368412,0
3065,1,1.997372,1
3066,0,0.21055,0
3067,1,-1.85248,0
3068,0,0.077989,0
3069,0,-1.201937,0
3070,1,1.355302,1
3071,1,0.804852,0
3072,0,0.041493,0
3073,0,1.724349,1
3074,0,-1.947833,0
3075,0,1.067848,0
3076,0,0.170133,0
3077,0,0.359573,1
3078,1,2.203011,1
3079,1,-0.168024,0
3080,0,-1.31772,0
3081,0,1.224218,0
3082,0,-1.06161,0
3083,0,-0.75926,0
3084,1,-0.521636,1
3085,0,1.43613,1
3086,1,-0.198443,1
3087,0,1.189866,0
3088,1,1.776658,0
3089,1,-0.437118,1
3090,0,-0.596487,0
3091,0,0.57644,1
3092,0,-0.377077,0
3093,0,-0.057253,1
3094,1,-1.236194,0
3095,1,1.527229,0
3096,1,0.962689,1
3097,0,-1.185368,0
3098,1,-1.043634,0
3099,0,-0.2744,0
3100,0,-2.225354,0
3101,0,0.010546,0
3102,0,-1.087253,0
3103,1,2.752692,0
3104,1,-0.277616,0
3105,1,-0.132058,1
3106,1,-0.292341,0
3107,0,0.805637,0
3108,1,-0.762209,0
3109,1,2.235074,1
3110,1,0.015298,1
3111,0,-0.146318,0
3112,0,0.036622,0
3113,0,0.106185,0
3114,1,0.083407,1
3115,0,1.097574,1
3116,0,-0.937961,0
3117,0,-0.34197,0
3118,0,-0.845959,1
3119,0,-3.348438,0
3120,0,-1.210605,0
3121,1,1.022401,0
3122,0,-0.959336,0
3123,1,1.075399,1
3124,0,-0.53938,0
3125,1,0.138024,0
3126,0,-1.092702,0
3127,0,0.69291,0
3128,0,0.308994,0
3129,1,0.558859,1
3130,1,1.011195,1
3131,0,-1.326436,0
3132,1,0.395023,0
3133,1,-0.505618,1
3134,0,0.046031,1
3135,0,0.774313,0
3136,0,0.004427,0
3137,0,-1.760514,0
3138,0,-0.076674,0
3139,0,1.054786,0
3140,1,-0.217491,0
3141,1,0.375355,0
3142,1,0.327174,0
3143,1,0.380837,0
3144,1,-0.779263,0
3145,0,-0.543677,0
3146,1,-2.508394,0
3147,0,-0.261483,0
3148,1,0.341741,1
3149,0,0.21942,0
3150,1,1.839056,0
3151,0,-0.649873,0
3152,1,-0.599842,0
3153,0,-1.87466,0
3154,0,0.980282,0
3155,1,1.260601,0
3156,1,-0.523281,0
3157,1,1.378228,0
3158,1,-0.454243,1
3159,1,-0.587137,0
3160,0,0.173769,0
3161,1,-0.179198,1
3162,1,2.118251,0
3163,0,0.700479,1
3164,1,0.48588,1
3165,1,0.221192,1
3166,1,3.013585,0
3167,0,0.330977,1
3168,1,-0.599445,0
3169,0,1.364845,0
3170,1,-0.084506,1
3171,0,-0.618839,0
3172,0,-1.744859,0
3173,1,1.04151,0
3174,0,0.201139,0
3175,1,-1.240954,0
3176,1,-0.004295,0
3177,1,0.022584,0
3178,0,-2.249978,0
3179,0,0.16993,0
3180,0,0.242031,1
3181,0,-0.811842,0
3182,1,0.110635,0
3183,0,0.543377,0
3184,0,-1.663037,0
3185,1,0.232498,0
3186,1,-0.681809,1
3187,1,2.406538,1
3188,0,-1.373694,0
3189,1,1.038596,0
3190,1,0.369917,0
3191,0,-0.233747,0
3192,0,-0.656359,0
3193,0,-0.974366,0
3194,0,-1.475886,1
3195,1,0.551819,0
3196,0,-1.969441,0
3197,1,0.665671,0
3198,1,0.0806,1
3199,0,0.914405,1
3200,1,0.881076,0
3201,1,1.227022,0
3202,0,-0.25245,1
3203,0,0.077059,0
3204,0,-1.565061,0
3205,0,-1.154119,0
3206,0,-1.23461,0
3207,1,-0.691516,0
3208,1,-0.679749,0
3209,1,1.324926,0
3210,0,-3.282786,0
3211,0,-0.72505,0
3212,1,-0.20099,1
3213,0,-1.996334,0
3214,1,0.070552,1
3215,1,-0.936372,0
3216,1,0.478397,1
3217,1,0.618497,1
3218,0,0.510526,0
3219,1,-0.027355,0
3220,0,1.747133,1
3221,0,0.337381,1
3222,1,-0.193981,0
3223,0,1.296722,1
3224,1,1.234774,0
3225,1,1.322603,0
3226,1,1.408476,1
3227,1,-0.034944,0
3228,0,0.132211,0
3229,1,0.623766,0
3230,0,1.927502,1
3231,1,0.302808,1
3232,1,-0.26468,0
3233,0,0.314285,1
3234,1,0.894154,1
3235,1,-0.28461,0
3236,0,0.647802,0
3237,1,-1.341553,0
3238,1,-0.596285,0
3239,0,0.644269,1
3240,0,-0.906672,0
3241,1,-0.147463,1
3242,0,-0.173977,0
3243,1,0.007575,0
3244,0,-0.68498,0
3245,0,-0.772715,0
3246,0,-0.444143,0
3247,0,-1.344377,0
3248,0,0.56178,0
3249,0,0.248742,0
3250,1,0.707723,1
3251,0,-0.9809,0
3252,1,-0.85919,1
3253,0,-1.515654,0
3254,0,-0.584822,1
3255,1,0.675442,0
3256,1,-0.675685,1
3257,0,-0.393331,0
3258,1,0.57395,0
3259,1,1.349023,0
3260,0,-1.043712,0
3261,0,0.683342,0
3262,1,1.885442,0
3263,0,-0.013488,1
3264,0,0.398283,0
3265,0,0.227109,0
3266,0,-1.625415,0
3267,1,1.443774,1
3268,1,0.560851,1
3269,0,0.732602,0
3270,1,0.308106,0
3271,0,-1.132703,0
3272,1,0.668176,1
3273,1,1.473686,0
3274,1,0.320665,0
3275,1,-0.844436,0
3276,1,0.168003,0
3277,1,-1.204563,0
3278,1,0.535127,0
3279,0,-0.522543,0
3280,0,-0.704307,1
3281,1,0.098122,0
3282,0,-2.637831,0
3283,0,0.248971,1
3284,1,1.366419,1
3285,1,2.673306,0
3286,1,0.15085,0
3287,1,1.13589,1
3288,0,-0.51741,0
3289,0,0.943946,0
3290,0,-1.592535,0
3291,0,-1.195858,0
3292,1,-0.510315,0
3293,1,-0.379114,0
3294,1,0.748387,1
3295,1,-0.139134,0
3296,0,1.739642,0
3297,0,-0.021731,0
3298,0,-0.130667,1
3299,0,0.487843,0
3300,1,-0.678414,0
3301,1,1.617453,0
3302,1,0.131937,0
3303,0,-0.860678,0
3304,1,0.893831,0
3305,1,1.233139,1
3306,0,0.170825,0
3307,1,1.236218,0
3308,0,-1.386799,1
3309,1,0.036085,0
3310,1,1.847918,0
3311,0,0.573285,1
3312,0,-0.136558,0
3313,1,1.048391,0
3314,0,-0.615532,0
3315,0,0.201804,0
3316,1,0.715767,1
3317,1,0.853235,0
3318,0,0.078971,0
3319,1,0.226734,1
3320,1,1.30319,0
3321,0,-1.510005,0
3322,0,-0.569331,0
3323,1,2.084388,0
3324,1,0.588026,0
3325,1,0.023428,0
3326,0,1.939104,1
3327,1,1.197991,1
3328,0,-1.506981,1
3329,0,0.700013,0
3330,0,-1.050016,1
3331,0,-0.032208,0
3332,1,2.663007,1
3333,0,0.35717,1
3334,0,-0.493541,0
3335,1,-0.082783,1
3336,1,-0.091767,0
3337,1,2.242869,0
3338,1,2.059832,0
3339,1,0.664732,0
3340,1,0.338104,0
3341,1,1.482186,1
3342,0,-3.046104,0
3343,0,-0.458073,0
3344,1,0.105063,0
3345,0,-1.628236,0
3346,1,1.609293,0
3347,0,-1.51105,0
3348,1,1.010529,0
3349,1,-0.100893,0
3350,0,-0.429742,1
3351,0,0.099691,0
3352,0,-2.202185,0
3353,0,2.843402,1
3354,1,0.160029,0
3355,0,-1.335372,0
3356,1,0.264609,1
3357,0,-0.829094,0
3358,0,-0.088724,0
3359,0,-0.810767,0
3360,1,-0.011536,1
3361,0,0.196817,0
3362,1,0.664359,1
3363,1,0.782803,0
3364,1,1.697357,1
3365,0,-2.163636,0
3366,0,-1.899714,0
3367,0,-1.178165,0
3368,0,-0.484737,0
3369,1,0.641585,0
3370,0,-2.43128,1
3371,0,1.829113,0
3372,1,0.783664,1
3373,0,0.308255,1
3374,1,-0.758772,0
3375,1,1.273615,0
3376,1,0.811616,1
3377,0,-1.889329,0
3378,1,1.790149,1
3379,0,-1.643585,0
3380,1,0.497275,0
3381,0,0.432333,0
3382,1,-0.028237,0
3383,1,1.152656,0
3384,1,0.547145,0
3385,1,1.229542,1
3386,1,-0.605733,0
3387,1,1.176218,1
3388,1,0.723656,1
3389,0,-0.296019,0
3390,1,1.571219,0
3391,0,-1.649197,0
3392,1,0.020901,0
3393,0,-0.75977,1
3394,0,-0.295705,1
3395,0,-0.130431,0
3396,1,1.528039,0
3397,1,-0.333944,0
3398,0,-0.414803,0
3399,0,0.339847,1
3400,0,-0.163773,0
3401,0,1.747481,0
3402,0,-0.282624,0
3403,1,0.684877,0
3404,0,0.214063,0
3405,0,-0.995489,0
3406,0,-0.110925,0
3407,0,-0.581845,0
3408,0,-0.093925,0
3409,0,0.042082,0
3410,1,1.121072,1
3411,0,0.234555,0
3412,1,0.95077,0
3413,1,-0.219622,0
3414,1,0.267173,0
3415,0,0.008596,1
3416,0,-0.686308,0
3417,1,-0.863713,0
3418,0,0.056007,0
3419,0,-1.432701,0
3420,0,-1.780752,0
3421,0,0.465332,0
3422,0,-0.763104,0
3423,1,0.45291,0
3424,0,-1.075947,0
3425,0,-0.450528,0
3426,0,-0.001852,0
3427,0,-1.028324,0
3428,0,-1.451894,0
3429,1,1.221616,1
3430,1,-0.156314,1
3431,0,-1.101474,0
3432,0,0.297768,0
3433,1,1.521602,0
3434,1,-0.447311,0
3435,0,-0.071579,0
